base	cat1_weight	base_tr	variation	type	variant1	variant2	resp1	resp2	log_odds	derivational	nsyl	vowel	suffix	lemma_freq_corrected	stem_vowel	long_cluster	consonants
raszter	NA	raßter	hotelban/hotelben	real word corpus freq	raszternak	raszternek	2	15	-1.6739764335716716	NA	NA	e	nak	4403	a	TRUE	NA
raszter	NA	raßter	hotelban/hotelben	real word corpus freq	raszterra	raszterre	2	62	-3.044522437723423	NA	NA	e	NA	4403	a	TRUE	NA
roller	NA	roller	hotelban/hotelben	real word corpus freq	rollerba	rollerbe	2	44	-2.70805020110221	NA	NA	e	NA	22986	o	TRUE	NA
rubel	NA	rubel	hotelban/hotelben	real word corpus freq	rubelnak	rubelnek	2	130	-3.776585034533042	NA	NA	e	nak	19855	u	FALSE	NA
rulett	NA	rulett	hotelban/hotelben	real word corpus freq	rulettnak	rulettnek	2	95	-3.4657359027997265	NA	NA	e	nak	8587	u	FALSE	NA
rutén	NA	rutén	hotelban/hotelben	real word corpus freq	ruténban	ruténben	2	5	-0.6931471805599453	NA	NA	é	ban	5396	u	FALSE	NA
sláger	NA	sláger	hotelban/hotelben	real word corpus freq	slágerba	slágerbe	2	123	-3.721669276936927	NA	NA	e	NA	155508	á	FALSE	NA
sláger	NA	sláger	hotelban/hotelben	real word corpus freq	slágerban	slágerben	2	370	-4.817589773939325	NA	NA	e	ban	155508	á	FALSE	NA
sláger	NA	sláger	hotelban/hotelben	real word corpus freq	slágernál	slágernél	2	134	-3.80666248977032	NA	NA	e	nál	155508	á	FALSE	NA
sparherd	NA	sparherd	hotelban/hotelben	real word corpus freq	sparherdra	sparherdre	2	7	-0.9808292530117262	NA	NA	e	NA	458	a	TRUE	NA
stopper	NA	stopper	hotelban/hotelben	real word corpus freq	stoppernak	stoppernek	2	60	-3.012261575505202	NA	NA	e	nak	12525	o	TRUE	NA
stájer	NA	stájer	hotelban/hotelben	real word corpus freq	stájerra	stájerre	2	4	-0.5108256237659907	NA	NA	e	NA	4074	á	FALSE	NA
szoftver	NA	ßoftver	hotelban/hotelben	real word corpus freq	szoftverra	szoftverre	2	7037	-7.76046702921342	NA	NA	e	NA	653676	o	TRUE	NA
szonett	NA	ßonett	hotelban/hotelben	real word corpus freq	szonettnak	szonettnek	2	138	-3.835861644462582	NA	NA	e	nak	11142	o	FALSE	NA
szovjet	NA	ßovjet	hotelban/hotelben	real word corpus freq	szovjetra	szovjetre	2	54	-2.908720896564361	NA	NA	e	NA	340921	o	TRUE	NA
sóder	NA	sóder	hotelban/hotelben	real word corpus freq	sódernál	sódernél	2	13	-1.540445040947149	NA	NA	e	nál	8264	ó	FALSE	NA
sóher	NA	sóher	hotelban/hotelben	real word corpus freq	sóhernak	sóhernek	2	38	-2.5649493574615367	NA	NA	e	nak	1445	ó	FALSE	NA
sólet	NA	sólet	hotelban/hotelben	real word corpus freq	sóletnál	sóletnél	2	10	-1.2992829841302609	NA	NA	e	nál	3255	ó	FALSE	NA
transzfer	NA	tranßfer	hotelban/hotelben	real word corpus freq	transzferban	transzferben	2	270	-4.503506532211591	NA	NA	e	ban	87598	a	TRUE	NA
valcer	NA	valcer	hotelban/hotelben	real word corpus freq	valcerban	valcerben	2	15	-1.6739764335716716	NA	NA	e	ban	1940	a	TRUE	NA
zsáner	NA	Ωáner	hotelban/hotelben	real word corpus freq	zsánernak	zsánernek	2	402	-4.9003242732785735	NA	NA	e	nak	16709	á	FALSE	NA
ádvent	NA	ádvent	hotelban/hotelben	real word corpus freq	ádventba	ádventbe	2	6	-0.8472978603872037	NA	NA	e	NA	2839	á	TRUE	NA
ágens	NA	ágens	hotelban/hotelben	real word corpus freq	ágensnak	ágensnek	2	587	-5.278114659230518	NA	NA	e	nak	17621	á	FALSE	NA
ómen	NA	ómen	hotelban/hotelben	real word corpus freq	ómennak	ómennek	2	681	-5.426417369175352	NA	NA	e	nak	5118	ó	FALSE	NA
arckrém	NA	arckrém	hotelban/hotelben	real word corpus freq	arckrémnak	arckrémnek	1	257	-4.859812404361672	NA	NA	é	nak	19096	a	TRUE	NA
azért	NA	azért	hotelban/hotelben	real word corpus freq	azértnak	azértnek	1	1	0	NA	NA	é	nak	4710658	a	FALSE	NA
bagger	NA	bagger	hotelban/hotelben	real word corpus freq	baggernak	baggernek	1	5	-1.0986122886681098	NA	NA	e	nak	426	a	TRUE	NA
balfék	NA	balfék	hotelban/hotelben	real word corpus freq	balfékra	balfékre	1	14	-2.0149030205422647	NA	NA	é	NA	4514	a	TRUE	NA
bankett	NA	bankett	hotelban/hotelben	real word corpus freq	bankettnak	bankettnek	1	54	-3.3141860046725258	NA	NA	e	nak	10704	a	TRUE	NA
bankett	NA	bankett	hotelban/hotelben	real word corpus freq	bankettnál	bankettnél	1	3	-0.6931471805599453	NA	NA	e	nál	10704	a	TRUE	NA
barter	NA	barter	hotelban/hotelben	real word corpus freq	barternak	barternek	1	50	-3.2386784521643803	NA	NA	e	nak	2631	a	TRUE	NA
bokszer	NA	bokßer	hotelban/hotelben	real word corpus freq	bokszerban	boxerben	1	516	-5.554895693948484	NA	NA	e	ban	15005	o	TRUE	NA
bokszer	NA	bokßer	hotelban/hotelben	real word corpus freq	bokszerban	bokszerben	1	51	-3.258096538021482	NA	NA	e	ban	15005	o	TRUE	NA
bokszer	NA	bokßer	hotelban/hotelben	real word corpus freq	bokszerra	boxerre	1	80	-3.7013019741124937	NA	NA	e	NA	15005	o	TRUE	NA
bokszer	NA	bokßer	hotelban/hotelben	real word corpus freq	bokszerra	bokszerre	1	15	-2.0794415416798357	NA	NA	e	NA	15005	o	TRUE	NA
bovden	NA	bovden	hotelban/hotelben	real word corpus freq	bovdenra	bovdenre	1	18	-2.2512917986064953	NA	NA	e	NA	1970	o	TRUE	NA
brojler	NA	brojler	hotelban/hotelben	real word corpus freq	brojlernál	brojlernél	1	4	-0.916290731874155	NA	NA	e	nál	1774	o	TRUE	NA
bróker	NA	bróker	hotelban/hotelben	real word corpus freq	brókerba	brókerbe	1	2	-0.4054651081081645	NA	NA	e	NA	27705	ó	FALSE	NA
brúder	NA	brúder	hotelban/hotelben	real word corpus freq	brúdernak	brúdernek	1	3	-0.6931471805599453	NA	NA	e	nak	138	ú	FALSE	NA
burleszk	NA	burleßk	hotelban/hotelben	real word corpus freq	burleszkba	burleszkbe	1	428	-5.368309738368072	NA	NA	e	NA	3962	u	TRUE	NA
csapszék	NA	çapßék	hotelban/hotelben	real word corpus freq	csapszékban	csapszékben	1	248	-4.824305715904762	NA	NA	é	ban	1650	a	TRUE	NA
dodzsem	NA	dodΩem	hotelban/hotelben	real word corpus freq	dodzsemban	dodzsemben	1	112	-4.034240638152395	NA	NA	e	ban	1848	o	TRUE	NA
dzsungel	NA	dΩungel	hotelban/hotelben	real word corpus freq	dzsungelnál	dzsungelnél	1	29	-2.70805020110221	NA	NA	e	nál	55832	u	TRUE	NA
dózer	NA	dózer	hotelban/hotelben	real word corpus freq	dózernál	dózernél	1	2	-0.4054651081081645	NA	NA	e	nál	2635	ó	FALSE	NA
falzett	NA	falzett	hotelban/hotelben	real word corpus freq	falzettnak	falzettnek	1	2	-0.4054651081081645	NA	NA	e	nak	591	a	TRUE	NA
flanel	NA	flanel	hotelban/hotelben	real word corpus freq	flanelban	flanelben	1	5	-1.0986122886681098	NA	NA	e	ban	1947	a	FALSE	NA
flaszter	NA	flaßter	hotelban/hotelben	real word corpus freq	flaszternak	flaszternek	1	9	-1.6094379124341005	NA	NA	e	nak	2419	a	TRUE	NA
fotel	NA	fotel	hotelban/hotelben	real word corpus freq	fotelnál	fotelnél	1	46	-3.1570004211501135	NA	NA	e	nál	70961	o	FALSE	NA
fragment	NA	fragment	hotelban/hotelben	real word corpus freq	fragmentban	fragmentben	1	9	-1.6094379124341005	NA	NA	e	ban	1051	a	TRUE	NA
fráter	NA	fráter	hotelban/hotelben	real word corpus freq	fráternál	fráternél	1	4	-0.916290731874155	NA	NA	e	nál	13052	á	FALSE	NA
gyógyszer	NA	©ó©ßer	hotelban/hotelben	real word corpus freq	gyógyszerban	gyógyszerben	1	928	-6.140961558253894	NA	NA	e	ban	941383	ó	TRUE	NA
gyógyszer	NA	©ó©ßer	hotelban/hotelben	real word corpus freq	gyógyszernál	gyógyszernél	1	1074	-6.2869287600018176	NA	NA	e	nál	941383	ó	TRUE	NA
gólem	NA	gólem	hotelban/hotelben	real word corpus freq	gólemnak	gólemnek	1	127	-4.1588830833596715	NA	NA	e	nak	7937	ó	FALSE	NA
hárem	NA	hárem	hotelban/hotelben	real word corpus freq	háremra	háremre	1	45	-3.1354942159291497	NA	NA	e	NA	9328	á	FALSE	NA
háttér	NA	háttér	hotelban/hotelben	real word corpus freq	háttérnál	háttérnél	1	499	-5.521460917862246	NA	NA	é	nál	1176278	á	TRUE	NA
hátvéd	NA	hátvéd	hotelban/hotelben	real word corpus freq	hátvédnál	hátvédnél	1	39	-2.995732273553991	NA	NA	é	nál	23893	á	TRUE	NA
junker	NA	junker	hotelban/hotelben	real word corpus freq	junkernak	junkernek	1	31	-2.772588722239781	NA	NA	e	nak	1227	u	TRUE	NA
jólét	NA	jólét	hotelban/hotelben	real word corpus freq	jólétban	jólétben	1	7668	-8.251794327204914	NA	NA	é	ban	141768	ó	FALSE	NA
jólét	NA	jólét	hotelban/hotelben	real word corpus freq	jólétnak	jólétnek	1	1619	-6.697034247666484	NA	NA	é	nak	141768	ó	FALSE	NA
kampec	NA	kampec	hotelban/hotelben	real word corpus freq	kampecban	kampecben	1	3	-0.6931471805599453	NA	NA	e	ban	1979	a	TRUE	NA
kampec	NA	kampec	hotelban/hotelben	real word corpus freq	kampecnak	kampecnek	1	2	-0.4054651081081645	NA	NA	e	nak	1979	a	TRUE	NA
klapec	NA	klapec	hotelban/hotelben	real word corpus freq	klapecnak	klapecnek	1	1	0	NA	NA	e	nak	99	a	FALSE	NA
korrekt	NA	korrekt	hotelban/hotelben	real word corpus freq	korrektnál	korrektnél	1	40	-3.0204248861443626	NA	NA	e	nál	280874	o	TRUE	NA
korvett	NA	korvett	hotelban/hotelben	real word corpus freq	korvettra	korvettre	1	20	-2.3513752571634776	NA	NA	e	NA	1733	o	TRUE	NA
krokett	NA	krokett	hotelban/hotelben	real word corpus freq	krokettnak	krokettnek	1	19	-2.3025850929940455	NA	NA	e	nak	3075	o	FALSE	NA
kuffer	NA	kuffer	hotelban/hotelben	real word corpus freq	kuffernak	kuffernek	1	1	0	NA	NA	e	nak	365	u	TRUE	NA
kuffer	NA	kuffer	hotelban/hotelben	real word corpus freq	kufferra	kufferre	1	2	-0.4054651081081645	NA	NA	e	NA	365	u	TRUE	NA
kukker	NA	kukker	hotelban/hotelben	real word corpus freq	kukkerra	kukkerre	1	15	-2.0794415416798357	NA	NA	e	NA	1077	u	TRUE	NA
kvartett	NA	kvartett	hotelban/hotelben	real word corpus freq	kvartettba	kvartettbe	1	340	-5.1387352967235715	NA	NA	e	NA	26413	a	TRUE	NA
kódex	NA	kódex	hotelban/hotelben	real word corpus freq	kódexnak	kódexnek	1	2348	-7.068597804098967	NA	NA	e	nak	122990	ó	FALSE	NA
kóter	NA	kóter	hotelban/hotelben	real word corpus freq	kóterra	kóterre	1	1	0	NA	NA	e	NA	752	ó	FALSE	NA
lasztex	NA	laßtex	hotelban/hotelben	real word corpus freq	lasztexra	lasztexre	1	3	-0.6931471805599453	NA	NA	e	NA	97	a	TRUE	NA
luesz	NA	lueß	hotelban/hotelben	real word corpus freq	lueszra	lueszre	1	2	-0.4054651081081645	NA	NA	e	NA	247	u	NA	NA
lumen	NA	lumen	hotelban/hotelben	real word corpus freq	lumenban	lumenben	1	442	-5.40042258948519	NA	NA	e	ban	19534	u	FALSE	NA
lábfej	NA	lábfej	hotelban/hotelben	real word corpus freq	lábfejra	lábfejre	1	1070	-6.283200889887803	NA	NA	e	NA	49429	á	TRUE	NA
macesz	NA	maceß	hotelban/hotelben	real word corpus freq	macesznál	macesznél	1	3	-0.6931471805599453	NA	NA	e	nál	2035	a	FALSE	NA
majszter	NA	majßter	hotelban/hotelben	real word corpus freq	majszternak	majszternek	1	3	-0.6931471805599453	NA	NA	e	nak	137	a	TRUE	NA
modem	NA	modem	hotelban/hotelben	real word corpus freq	modemnak	modemnek	1	661	-5.802118375377063	NA	NA	e	nak	54652	o	FALSE	NA
modem	NA	modem	hotelban/hotelben	real word corpus freq	modemra	modemre	1	711	-5.87493073085203	NA	NA	e	NA	54652	o	FALSE	NA
mágnes	NA	mágnes	hotelban/hotelben	real word corpus freq	mágnesba	mágnesbe	1	36	-2.917770732084279	NA	NA	e	NA	59860	á	TRUE	NA
mágnes	NA	mágnes	hotelban/hotelben	real word corpus freq	mágnesnál	mágnesnél	1	80	-3.7013019741124937	NA	NA	e	nál	59860	á	TRUE	NA
mágnes	NA	mágnes	hotelban/hotelben	real word corpus freq	mágnesra	mágnesre	1	433	-5.37989735354046	NA	NA	e	NA	59860	á	TRUE	NA
máter	NA	máter	hotelban/hotelben	real word corpus freq	máterban	máterben	1	27	-2.639057329615259	NA	NA	e	ban	613	á	FALSE	NA
módszer	NA	módßer	hotelban/hotelben	real word corpus freq	módszerba	módszerbe	1	809	-6.003887067106539	NA	NA	e	NA	2002818	ó	TRUE	NA
módszer	NA	módßer	hotelban/hotelben	real word corpus freq	módszerban	módszerben	1	4684	-7.758974014112577	NA	NA	e	ban	2002818	ó	TRUE	NA
módszer	NA	módßer	hotelban/hotelben	real word corpus freq	módszernál	módszernél	1	6674	-8.112977302708504	NA	NA	e	nál	2002818	ó	TRUE	NA
nonszensz	NA	nonßenß	hotelban/hotelben	real word corpus freq	nonszenszban	nonszenszben	1	8	-1.5040773967762742	NA	NA	e	ban	16551	o	TRUE	NA
nonszensz	NA	nonßenß	hotelban/hotelben	real word corpus freq	nonszensznak	nonszensznek	1	1248	-6.436951329565632	NA	NA	e	nak	16551	o	TRUE	NA
omlett	NA	omlett	hotelban/hotelben	real word corpus freq	omlettban	omlettben	1	55	-3.332204510175204	NA	NA	e	ban	7297	o	TRUE	NA
omlett	NA	omlett	hotelban/hotelben	real word corpus freq	omlettra	omlettre	1	87	-3.784189633918261	NA	NA	e	NA	7297	o	TRUE	NA
pajesz	NA	pajeß	hotelban/hotelben	real word corpus freq	pajeszra	pajeszre	1	2	-0.4054651081081645	NA	NA	e	NA	1346	a	FALSE	NA
pakett	NA	pakett	hotelban/hotelben	real word corpus freq	pakettnak	pakettnek	1	18	-2.2512917986064953	NA	NA	e	nak	2400	a	FALSE	NA
partner	NA	partner	hotelban/hotelben	real word corpus freq	partnerba	partnerbe	1	178	-4.4942386252808095	NA	NA	e	NA	1270201	a	TRUE	NA
pasztell	NA	paßtell	hotelban/hotelben	real word corpus freq	pasztellnál	pasztellnél	1	30	-2.740840023925201	NA	NA	e	nál	22351	a	TRUE	NA
plakett	NA	plakett	hotelban/hotelben	real word corpus freq	plakettra	plakettre	1	72	-3.597312260588446	NA	NA	e	NA	13783	a	FALSE	NA
plotter	NA	plotter	hotelban/hotelben	real word corpus freq	plotterba	plotterbe	1	1	0	NA	NA	e	NA	2043	o	TRUE	NA
pollen	NA	pollen	hotelban/hotelben	real word corpus freq	pollenra	pollenre	1	763	-5.945420608606575	NA	NA	e	NA	29350	o	TRUE	NA
páter	NA	páter	hotelban/hotelben	real word corpus freq	páterba	páterbe	1	2	-0.4054651081081645	NA	NA	e	NA	9880	á	FALSE	NA
páter	NA	páter	hotelban/hotelben	real word corpus freq	páterra	páterre	1	40	-3.0204248861443626	NA	NA	e	NA	9880	á	FALSE	NA
rajthely	NA	rajthe¬	hotelban/hotelben	real word corpus freq	rajthelyra	rajthelyre	1	709	-5.872117789475416	NA	NA	e	NA	7079	a	TRUE	NA
roller	NA	roller	hotelban/hotelben	real word corpus freq	rollernál	rollernél	1	46	-3.1570004211501135	NA	NA	e	nál	22986	o	TRUE	NA
rosseb	NA	rosseb	hotelban/hotelben	real word corpus freq	rossebba	rossebbe	1	201	-4.61512051684126	NA	NA	e	NA	3544	o	TRUE	NA
rutén	NA	rutén	hotelban/hotelben	real word corpus freq	ruténra	ruténre	1	8	-1.5040773967762742	NA	NA	é	NA	5396	u	FALSE	NA
samesz	NA	sameß	hotelban/hotelben	real word corpus freq	samesznál	samesznél	1	1	0	NA	NA	e	nál	2511	a	FALSE	NA
skanzen	NA	skanzen	hotelban/hotelben	real word corpus freq	skanzennál	skanzennél	1	106	-3.979681653901961	NA	NA	e	nál	26458	a	TRUE	NA
smasszer	NA	smasßer	hotelban/hotelben	real word corpus freq	smasszernál	smasszernél	1	1	0	NA	NA	e	nál	1467	a	TRUE	NA
sparhelt	NA	sparhelt	hotelban/hotelben	real word corpus freq	sparheltnál	sparheltnél	1	21	-2.3978952727983707	NA	NA	e	nál	4765	a	TRUE	NA
sparherd	NA	sparherd	hotelban/hotelben	real word corpus freq	sparherdnak	sparherdnek	1	2	-0.4054651081081645	NA	NA	e	nak	458	a	TRUE	NA
stopper	NA	stopper	hotelban/hotelben	real word corpus freq	stopperban	stopperben	1	14	-2.0149030205422647	NA	NA	e	ban	12525	o	TRUE	NA
stukker	NA	stukker	hotelban/hotelben	real word corpus freq	stukkerba	stukkerbe	1	5	-1.0986122886681098	NA	NA	e	NA	2693	u	TRUE	NA
suszter	NA	sußter	hotelban/hotelben	real word corpus freq	suszterba	suszterbe	1	2	-0.4054651081081645	NA	NA	e	NA	6878	u	TRUE	NA
suszter	NA	sußter	hotelban/hotelben	real word corpus freq	suszterban	suszterben	1	3	-0.6931471805599453	NA	NA	e	ban	6878	u	TRUE	NA
szlogen	NA	ßlogen	hotelban/hotelben	real word corpus freq	szlogenban	szlogenben	1	375	-5.236441962829949	NA	NA	e	ban	73259	o	FALSE	NA
szoftver	NA	ßoftver	hotelban/hotelben	real word corpus freq	szoftvernál	szoftvernél	1	624	-5.744604469176456	NA	NA	e	nál	653676	o	TRUE	NA
szonett	NA	ßonett	hotelban/hotelben	real word corpus freq	szonettba	szonettbe	1	44	-3.1135153092103742	NA	NA	e	NA	11142	o	FALSE	NA
tandem	NA	tandem	hotelban/hotelben	real word corpus freq	tandemnál	tandemnél	1	20	-2.3513752571634776	NA	NA	e	nál	10068	a	TRUE	NA
tandem	NA	tandem	hotelban/hotelben	real word corpus freq	tandemra	tandemre	1	67	-3.5263605246161616	NA	NA	e	NA	10068	a	TRUE	NA
tanszék	NA	tanßék	hotelban/hotelben	real word corpus freq	tanszéknak	tanszéknek	1	1619	-6.697034247666484	NA	NA	é	nak	470398	a	TRUE	NA
tanév	NA	tanév	hotelban/hotelben	real word corpus freq	tanévra	tanévre	1	68543	-10.442083973247476	NA	NA	é	NA	668169	a	FALSE	NA
totem	NA	totem	hotelban/hotelben	real word corpus freq	totemra	totemre	1	46	-3.1570004211501135	NA	NA	e	NA	6244	o	FALSE	NA
transzfer	NA	tranßfer	hotelban/hotelben	real word corpus freq	transzfernak	transzfernek	1	353	-5.176149732573829	NA	NA	e	nak	87598	a	TRUE	NA
transzfer	NA	tranßfer	hotelban/hotelben	real word corpus freq	transzfernál	transzfernél	1	73	-3.610917912644224	NA	NA	e	nál	87598	a	TRUE	NA
trapper	NA	trapper	hotelban/hotelben	real word corpus freq	trappernak	trappernek	1	17	-2.1972245773362196	NA	NA	e	nak	958	a	TRUE	NA
traverz	NA	traverz	hotelban/hotelben	real word corpus freq	traverzba	traverzbe	1	14	-2.0149030205422647	NA	NA	e	NA	1380	a	FALSE	NA
vátesz	NA	váteß	hotelban/hotelben	real word corpus freq	vátesznak	vátesznek	1	104	-3.960813169597578	NA	NA	e	nak	2163	á	FALSE	NA
zacsek	NA	zaçek	hotelban/hotelben	real word corpus freq	zacseknak	zacseknek	1	1	0	NA	NA	e	nak	392	a	FALSE	NA
zsakett	NA	Ωakett	hotelban/hotelben	real word corpus freq	zsakettnak	zsakettnek	1	6	-1.252762968495368	NA	NA	e	nak	787	a	FALSE	NA
zsakett	NA	Ωakett	hotelban/hotelben	real word corpus freq	zsakettra	zsakettre	1	6	-1.252762968495368	NA	NA	e	NA	787	a	FALSE	NA
zsáner	NA	Ωáner	hotelban/hotelben	real word corpus freq	zsánernál	zsánernél	1	70	-3.56953269648137	NA	NA	e	nál	16709	á	FALSE	NA
ádvent	NA	ádvent	hotelban/hotelben	real word corpus freq	ádventban	ádventben	1	235	-4.770684624465665	NA	NA	e	ban	2839	á	TRUE	NA
ádvent	NA	ádvent	hotelban/hotelben	real word corpus freq	ádventnak	ádventnek	1	29	-2.70805020110221	NA	NA	e	nak	2839	á	TRUE	NA
ágens	NA	ágens	hotelban/hotelben	real word corpus freq	ágensnál	ágensnél	1	13	-1.9459101490553137	NA	NA	e	nál	17621	á	FALSE	NA
ájer	NA	ájer	hotelban/hotelben	real word corpus freq	ájernak	ájernek	1	2	-0.4054651081081645	NA	NA	e	nak	465	á	FALSE	NA
óvszer	NA	óvßer	hotelban/hotelben	real word corpus freq	óvszerban	óvszerben	1	225	-4.727387818712341	NA	NA	e	ban	41045	ó	TRUE	NA
úttest	NA	úttest	hotelban/hotelben	real word corpus freq	úttestra	úttestre	1	8749	-8.383661798791715	NA	NA	e	NA	56993	ú	TRUE	NA
alszik	NA	alßik	cselekszenek/cselekednek	real word corpus freq	alszana	aludna	4	3486	-6.5473591342415505	-szik	1	NA	NA	221313766	NA	NA	NA/ß
alszik	NA	alßik	cselekszenek/cselekednek	real word corpus freq	alszani	aludni	5	174630	-10.278670986082384	-szik	1	NA	NA	221313766	NA	NA	NA/ß
alszik	NA	alßik	cselekszenek/cselekednek	real word corpus freq	alszunk	aluszunk	19948	154	4.857509178829164	-szik	1	NA	ünk	221313766	NA	NA	NA/ß
alszik	NA	alßik	cselekszenek/cselekednek	real word corpus freq	alszotok	alusztok	1079	417	0.9492348875935092	-szik	1	NA	tek	221313766	NA	NA	NA/ß
alszik	NA	alßik	cselekszenek/cselekednek	real word corpus freq	alszanak	alusznak	33579	2311	2.675817700839264	-szik	1	NA	nek	221313766	NA	NA	NA/ß
áramlik	NA	áramlik	cselekszenek/cselekednek	real word corpus freq	áramlana	áramolna	388	201	0.6553116462172415	-lik	2	NA	NA	13515798	NA	NA	NA/l
áramlik	NA	áramlik	cselekszenek/cselekednek	real word corpus freq	áramlani	áramolni	4182	2624	0.4659477964164743	-lik	2	NA	NA	13515798	NA	NA	NA/l
áramlik	NA	áramlik	cselekszenek/cselekednek	real word corpus freq	áramlunk	áramolunk	170	3	3.755369195382769	-lik	2	NA	ünk	13515798	NA	NA	NA/l
áramlik	NA	áramlik	cselekszenek/cselekednek	real word corpus freq	áramlotok	áramoltok	6	8	-0.25131442828090605	-lik	2	NA	tek	13515798	NA	NA	NA/l
áramlik	NA	áramlik	cselekszenek/cselekednek	real word corpus freq	áramlanak	áramolnak	7478	988	2.0231600405689556	-lik	2	NA	nek	13515798	NA	NA	NA/l
áramlik	NA	áramlik	cselekszenek/cselekednek	real word corpus freq	áramlottak	áramoltak	2178	231	2.23988396327831	-lik	2	NA	NA	13515798	NA	NA	NA/l
bagzik	NA	bagzik	cselekszenek/cselekednek	real word corpus freq	bagzana	bagozna	4	2	0.5108256237659907	-zik	1	NA	NA	7065	NA	NA	NA/z
bagzik	NA	bagzik	cselekszenek/cselekednek	real word corpus freq	bagzani	bagozni	57	21	0.9694005571881036	-zik	1	NA	NA	7065	NA	NA	NA/z
bagzik	NA	bagzik	cselekszenek/cselekednek	real word corpus freq	bagzunk	bagozunk	2	3	-0.2876820724517809	-zik	1	NA	ünk	7065	NA	NA	NA/z
bagzik	NA	bagzik	cselekszenek/cselekednek	real word corpus freq	bagzanak	bagoznak	57	22	0.9249487946172696	-zik	1	NA	nek	7065	NA	NA	NA/z
bagzik	NA	bagzik	cselekszenek/cselekednek	real word corpus freq	bagzottak	bagoztak	10	13	-0.2411620568168881	-zik	1	NA	NA	7065	NA	NA	NA/z
bicsaklik	NA	biçaklik	cselekszenek/cselekednek	real word corpus freq	bicsaklani	bicsakolni	17	1	2.1972245773362196	-lik	2	NA	NA	19938	NA	NA	NA/l
bomlik	NA	bomlik	cselekszenek/cselekednek	real word corpus freq	bomlana	bomolna	245	16	2.6721181918761467	-lik	1	NA	NA	3187048	NA	NA	NA/l
bomlik	NA	bomlik	cselekszenek/cselekednek	real word corpus freq	bomlani	bomolni	2324	63	3.592592234661785	-lik	1	NA	NA	3187048	NA	NA	NA/l
bomlik	NA	bomlik	cselekszenek/cselekednek	real word corpus freq	bomlunk	bomolunk	35	1	2.8903717578961645	-lik	1	NA	ünk	3187048	NA	NA	NA/l
bomlik	NA	bomlik	cselekszenek/cselekednek	real word corpus freq	bomlotok	bomoltok	7	1	1.3862943611198906	-lik	1	NA	tek	3187048	NA	NA	NA/l
bomlik	NA	bomlik	cselekszenek/cselekednek	real word corpus freq	bomlanak	bomolnak	9236	74	4.8134843230563	-lik	1	NA	nek	3187048	NA	NA	NA/l
bomlik	NA	bomlik	cselekszenek/cselekednek	real word corpus freq	bomlottak	bomoltak	1223	23	3.9318256327243257	-lik	1	NA	NA	3187048	NA	NA	NA/l
botlik	NA	botlik	cselekszenek/cselekednek	real word corpus freq	botlana	botolna	231	12	2.881788014204773	-lik	1	NA	NA	2436908	NA	NA	NA/l
botlik	NA	botlik	cselekszenek/cselekednek	real word corpus freq	botlani	botolni	2473	64	3.639204283056796	-lik	1	NA	NA	2436908	NA	NA	NA/l
botlik	NA	botlik	cselekszenek/cselekednek	real word corpus freq	botlunk	botolunk	7040	4	7.250067572085033	-lik	1	NA	ünk	2436908	NA	NA	NA/l
botlik	NA	botlik	cselekszenek/cselekednek	real word corpus freq	botlotok	botoltok	99	18	1.6607312068216509	-lik	1	NA	tek	2436908	NA	NA	NA/l
