"word";"lemma";"freq";"lemmafreq";"syllable_count";"analysis";"pos";"cv_skeleton"
"panelnél";"panel";"2";"6563";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Partnerban";"partner";"2";"114379";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"pasztellbe";"pasztell";"2";"872";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"páternél";"páter";"2";"1071";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"pátensre";"pátens";"2";"323";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"pátensnek";"pátens";"2";"323";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"Pavelre";"Pavel";"2";"376";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"pluszpénzben";"pluszpénz";"2";"415";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvcccvc"
"pókernél";"póker";"2";"264";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Poppernél";"Popper";"2";"818";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Poppernak";"Popper";"2";"818";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"potensnek";"potens";"2";"139";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcvcccvc"
"pótszékbe";"pótszék";"2";"194";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"púderre";"púder";"2";"611";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"púdernél";"púder";"2";"611";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"púdernál";"púder";"2";"611";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"puffernél";"puffer";"2";"505";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"pufferba";"puffer";"2";"505";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Rahnernél";"Rahner";"2";"205";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Ráhelre";"Ráhel";"2";"112";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Rahnerre";"Rahner";"2";"205";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"rajzgépnél";"rajzgép";"2";"94";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"raszternak";"raszter";"2";"1042";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"raszterbe";"raszter";"2";"1042";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"rátétnek";"rátét";"2";"272";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Róbertra";"Róbert";"2";"13131";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"Róbertnál";"Róbert";"2";"13131";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"rollernek";"roller";"2";"613";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Rollerben";"roller";"2";"613";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"rossebre";"rosseb";"2";"187";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"rosszkedvbe";"rosszkedv";"2";"900";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvcccv"
"rosszkedvben";"rosszkedv";"2";"900";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvcccvc"
"rostlenre";"rostlen";"2";"37";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"rostlennek";"rostlen";"2";"37";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"rostélynak";"rostély";"2";"384";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Rubensnél";"Rubens";"2";"261";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"Rubensben";"Rubens";"2";"261";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"rubelra";"rubel";"2";"757";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Russellre";"Russell";"2";"403";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Sárrétnél";"sárrét";"2";"20";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Schallernak";"Schaller";"2";"48";"3";"NOUN<CAS<DAT>>";"NOUN";"cccvccvccvc"
"Schafferre";"Schaffer";"2";"102";"3";"NOUN<CAS<SBL>>";"NOUN";"cccvccvccv"
"Schlosserre";"Schlosser";"2";"50";"3";"NOUN<CAS<SBL>>";"NOUN";"ccccvccvccv"
"Schwartzerban";"Schwartzer";"2";"10";"3";"NOUN<CAS<INE>>";"NOUN";"ccccvcccvccvc"
"Schusternél";"Schuster";"2";"1171";"3";"NOUN<CAS<ADE>>";"NOUN";"cccvccvccvc"
"Schuleknél";"Schulek";"2";"518";"3";"NOUN<CAS<ADE>>";"NOUN";"cccvcvccvc"
"Skanzennél";"skanzen";"2";"1005";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvccvc"
"sóderbe";"sóder";"2";"532";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"snapszerban";"snapszer";"2";"28";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"sóhernek";"sóher";"2";"58";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"sóletbe";"sólet";"2";"147";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Stoczekben";"Stoczek";"2";"79";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"Stukkerben";"stukker";"2";"158";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"suszternél";"suszter";"2";"539";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"számjelnek";"számjel";"2";"452";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"számszéknek";"számszék";"2";"16";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"szárnyékban";"szárnyék";"2";"58";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"szárrészben";"szárrész";"2";"287";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"szkanderre";"szkander";"2";"77";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"szlovénre";"szlovén";"2";"6219";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"szlovénra";"szlovén";"2";"6219";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"szlovénnek";"szlovén";"2";"6219";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"szlovénban";"szlovén";"2";"6219";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvccvc"
"Szmolenszknél";"Szmolenszk";"2";"34";"3";"NOUN<CAS<ADE>>";"NOUN";"cccvcvccccvc"
"szóképben";"szókép";"2";"559";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"szolfézsban";"szolfézs";"2";"563";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"szonettnél";"szonett";"2";"1316";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"szonettban";"szonett";"2";"1316";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"szóvégre";"szóvég";"2";"40";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"szurdékba";"szurdék";"2";"22";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"szurdékban";"szurdék";"2";"22";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"szuszéknak";"szuszék";"2";"68";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"tajtéknak";"tajték";"2";"374";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"tangensnek";"tangens";"2";"76";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"tannyelvnek";"tannyelv";"2";"2234";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"tárgyévnél";"tárgyév";"2";"8466";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Thalésznek";"Thalész";"2";"201";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"torzképre";"torzkép";"2";"265";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"torzképnek";"torzkép";"2";"265";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"totemben";"totem";"2";"380";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"trógernak";"tróger";"2";"233";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"Turnerre";"Turner";"2";"282";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Turnernél";"Turner";"2";"282";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Tutseknak";"Tutsek";"2";"57";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"tyúkperben";"tyúkper";"2";"33";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Vadkertnél";"Vadkert";"2";"199";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"Vadkertben";"Vadkert";"2";"199";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"vakbélre";"vakbél";"2";"599";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"vakbélnél";"vakbél";"2";"599";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Várhelyben";"Várhely";"2";"455";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Wagnerra";"Wagner";"2";"2160";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Walternak";"Walter";"2";"1695";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Wágnernek";"Wágner";"2";"279";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Wagnernál";"Wagner";"2";"2160";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Wagnernak";"Wagner";"2";"2160";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Zagrebnél";"Zagreb";"2";"120";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"zárjelben";"zárjel";"2";"16";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"zsánerban";"zsáner";"2";"246";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Zsanettre";"Zsanett";"2";"808";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"zsánernél";"zsáner";"2";"246";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Zsótérban";"Zsótér";"2";"730";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvccvc"
"Bábelnak";"Bábel";"1";"831";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Bábelban";"Bábel";"1";"831";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"babérban";"babér";"1";"1739";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"babszembe";"babszem";"1";"401";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Bacherre";"Bacher";"1";"45";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Bachernak";"Bacher";"1";"45";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Bakterban";"bakter";"1";"574";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Bakterba";"bakter";"1";"574";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"bakterre";"bakter";"1";"574";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"bakternál";"bakter";"1";"574";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"balekre";"balek";"1";"1017";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"balekba";"balek";"1";"1017";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"bámésznak";"bámész";"1";"190";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Bankjegybe";"bankjegy";"1";"3282";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"barettre";"barett";"1";"27";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"barterbe";"barter";"1";"239";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Bartelben";"Bartel";"1";"3";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Baszestben";"Baszest";"1";"1";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"Bayernnek";"Bayern";"1";"212";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcccvc"
"Bayernál";"Bayer";"1";"1616";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvc"
"Bayerben";"Bayer";"1";"1616";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvc"
"Bayerban";"Bayer";"1";"1616";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvc"
"Bázelra";"Bázel";"1";"313";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Bázelnél";"Bázel";"1";"313";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Bázelnek";"Bázel";"1";"313";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"blaszfémnak";"blaszfém";"1";"14";"3";"ADJ<CAS<DAT>>";"ADJ";"ccvccvccvc"
"blankversben";"blankvers";"1";"6";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcccvcccvc"
"blaszfémnek";"blaszfém";"1";"14";"3";"ADJ<CAS<DAT>>";"ADJ";"ccvccvccvc"
"Bodmérra";"Bodmér";"1";"19";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"bohémnek";"bohém";"1";"944";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcvccvc"
"bojlerra";"bojler";"1";"506";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"bojlernél";"bojler";"1";"506";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"bokszerre";"bokszer";"1";"46";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"bokszernél";"bokszer";"1";"46";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Bokszegre";"Bokszeg";"1";"2";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"bokszmeccsben";"bokszmeccs";"1";"121";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvcccvc"
"bonckésre";"bonckés";"1";"77";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"bonckésnek";"bonckés";"1";"77";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"bordélynál";"bordély";"1";"723";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Borrévnél";"Borrév";"1";"3";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"borsszemre";"borsszem";"1";"159";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"borszesznek";"borszesz";"1";"26";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Borszéknek";"Borszék";"1";"307";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"bronztestre";"bronztest";"1";"5";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcccvcccv"
"Brunnernek";"Brunner";"1";"202";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Bunsennél";"Bunsen";"1";"102";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Bunsennek";"Bunsen";"1";"102";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"buszjegynél";"buszjegy";"1";"370";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"charterre";"charter";"1";"407";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"combfejben";"combfej";"1";"22";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"combfejbe";"combfej";"1";"22";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"Cromwellben";"Cromwell";"1";"184";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvcccvc"
"csapszegnek";"csapszeg";"1";"208";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Csapszegben";"csapszeg";"1";"208";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"csapszéknél";"csapszék";"1";"213";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"csontkézre";"csontkéz";"1";"41";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"csúcsszervre";"csúcsszerv";"1";"241";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"csúcsszervben";"csúcsszerv";"1";"241";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"csúcsszervbe";"csúcsszerv";"1";"241";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"csúfnévre";"csúfnév";"1";"138";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Czóbelnél";"Czóbel";"1";"242";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvccvc"
"dodzsemre";"dodzsem";"1";"60";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"dodzsemnél";"dodzsem";"1";"60";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Dornerban";"Dorner";"1";"24";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"dózernek";"dózer";"1";"304";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"dózerbe";"dózer";"1";"304";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Doyenre";"doyen";"1";"174";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccv"
"Doyennek";"doyen";"1";"174";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvc"
"Doverre";"Dover";"1";"146";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Doverba";"Dover";"1";"146";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Drugethnek";"Drugeth";"1";"110";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvcccvc"
"drukkerre";"drukker";"1";"1473";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"drukkernél";"drukker";"1";"1473";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvccvc"
"dublettnek";"dublett";"1";"9";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"Dudeknek";"Dudek";"1";"53";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Duscheknek";"Duschek";"1";"28";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"dzsungelre";"dzsungel";"1";"3128";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"Faberre";"Faber";"1";"132";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"facérra";"facér";"1";"386";"3";"ADJ<CAS<SBL>>";"ADJ";"cvcvccv"
"Fahegyre";"fahegy";"1";"19";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"fahegynek";"fahegy";"1";"19";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"fajnévre";"fajnév";"1";"58";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"fajnévben";"fajnév";"1";"58";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Fallernek";"Faller";"1";"103";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"falrésznél";"falrész";"1";"222";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"falrésznek";"falrész";"1";"222";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"falzettben";"falzett";"1";"19";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"faszegnél";"faszeg";"1";"30";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Faterban";"fater";"1";"1086";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"fatestre";"fatest";"1";"95";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"Faterre";"fater";"1";"1086";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Faternél";"fater";"1";"1086";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"flaszterbe";"flaszter";"1";"292";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvccv"
"flanellba";"flanell";"1";"33";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvcvcccv"
"Flóbertre";"flóbert";"1";"139";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"foghegyre";"foghegy";"1";"172";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"fogkrémnél";"fogkrém";"1";"1033";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"Forsternek";"Forster";"1";"121";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"fortélyban";"fortély";"1";"2734";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"foszgénre";"foszgén";"1";"39";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"fotelnál";"fotel";"1";"4078";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Frankelba";"Frankel";"1";"286";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvccv"
"fráterba";"fráter";"1";"1380";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvcvccv"
"fustélynak";"fustély";"1";"8";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"gácsérnál";"gácsér";"1";"143";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Gálszécsre";"Gálszécs";"1";"13";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Gangeszre";"Gangesz";"1";"481";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Gangeszra";"Gangesz";"1";"481";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"ganéjnak";"ganéj";"1";"121";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Ganéjba";"ganéj";"1";"121";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Gartnernek";"Gartner";"1";"380";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"Gátérre";"Gátér";"1";"82";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Gátérra";"Gátér";"1";"82";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"gatternek";"gatter";"1";"85";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"gaztettnél";"gaztett";"1";"777";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"gaztettbe";"gaztett";"1";"777";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"gólemre";"gólem";"1";"229";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Gomelnél";"Gomel";"1";"19";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Gomelban";"Gomel";"1";"19";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Graggernek";"Gragger";"1";"46";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Gravesnak";"Graves";"1";"46";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"Grubernak";"Gruber";"1";"388";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"gukkerbe";"gukker";"1";"37";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Gundelbe";"Gundel";"1";"472";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"gúnyversbe";"gúnyvers";"1";"55";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"gyámpénzre";"gyámpénz";"1";"2";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"gyászévnek";"gyászév";"1";"41";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Hacsekre";"hacsek";"1";"82";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Hadészben";"Hadész";"1";"27";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Hadészbe";"Hadész";"1";"27";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"hajléknál";"hajlék";"1";"3140";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Halefnak";"halef";"1";"14";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Hallerre";"Haller";"1";"902";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Hamelnben";"Hameln";"1";"13";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"Hamletnak";"Hamlet";"1";"2066";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"hámsejtnek";"hámsejt";"1";"439";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"Handelben";"Handel";"1";"60";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"hangjegynek";"hangjegy";"1";"457";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"hangjegybe";"hangjegy";"1";"457";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"hangrendre";"hangrend";"1";"55";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"hangtestbe";"hangtest";"1";"13";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvcccv"
"harckedvre";"harckedv";"1";"6";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"Harrernek";"Harrer";"1";"149";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Harrernak";"Harrer";"1";"149";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"hársméznek";"hársméz";"1";"42";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"hársmézben";"hársméz";"1";"42";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"hátrészre";"hátrész";"1";"96";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"haverban";"haver";"1";"9709";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Haverre";"haver";"1";"9709";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"házbérbe";"házbér";"1";"126";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"háznépre";"háznép";"1";"299";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"háznépben";"háznép";"1";"299";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"háznépbe";"háznép";"1";"299";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"házrésznél";"házrész";"1";"594";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"házrésznek";"házrész";"1";"594";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Hoffernek";"Hoffer";"1";"344";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
