form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds
virgonckodok	10	virgonckodo	[/V][Prs.NDef.1Sg]	lakom/lakok	557	8570080167	virgonckodom	5	1.8333333333333333	0.6061358035703155
virtuskodok	2	virtuskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	206	8570080167	virtuskodom	3	0.75	-0.2876820724517809
viselkedek	1559	viselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	307068	8570080167	viselkedem	2816	0.5537806176783813	-0.5909866676327898
visszakozok	50	visszakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8527	8570080167	visszakozom	54	0.9272727272727272	-0.07550755250814517
viszálykodok	1	viszálykodo	[/V][Prs.NDef.1Sg]	lakom/lakok	672	8570080167	viszálykodom	1	1	0
viszok	28	viszo	[/V][Prs.NDef.1Sg]	lakom/lakok	2117715	8570080167	viszom	3	7.25	1.9810014688665833
viszök	10	viszö	[/V][Prs.NDef.1Sg]	lakom/lakok	2117715	8570080167	viszöm	6	1.5714285714285714	0.4519851237430572
vitatkozok	862	vitatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	147337	8570080167	vitatkozom	4221	0.204405495026054	-1.5876495373248378
vitázok	574	vitázo	[/V][Prs.NDef.1Sg]	lakom/lakok	46729	8570080167	vitázom	565	1.0159010600706713	0.0157759625941674
vitézkedek	14	vitézkede	[/V][Prs.NDef.1Sg]	lakom/lakok	4493	8570080167	vitézkedem	22	0.6521739130434783	-0.4274440148269396
vitorlázok	423	vitorlázo	[/V][Prs.NDef.1Sg]	lakom/lakok	19586	8570080167	vitorlázom	167	2.5238095238095237	0.9257694758286988
vívódok	189	vívódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5972	8570080167	vívódom	184	1.027027027027027	0.026668247082161273
vizesedek	78	vizesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3171	8570080167	vizesedem	11	6.583333333333333	1.8845412026790211
vízilabdázok	37	vízilabdázo	[/V][Prs.NDef.1Sg]	lakom/lakok	3094	8570080167	vízilabdázom	54	0.6909090909090909	-0.3697470255060851
vizsgálódok	44	vizsgálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	22746	8570080167	vizsgálódom	104	0.42857142857142855	-0.8472978603872037
vizsgázok	313	vizsgázo	[/V][Prs.NDef.1Sg]	lakom/lakok	61681	8570080167	vizsgázom	698	0.4492131616595136	-0.800257756325557
vonakodok	56	vonakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	22619	8570080167	vonakodom	214	0.2651162790697674	-1.3275867602931126
vonatozok	211	vonatozo	[/V][Prs.NDef.1Sg]	lakom/lakok	10066	8570080167	vonatozom	199	1.06	0.058268908123975824
vonszolódok	2	vonszolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	354	8570080167	vonszolódom	4	0.6	-0.5108256237659907
vonzódok	305	vonzódo	[/V][Prs.NDef.1Sg]	lakom/lakok	41981	8570080167	vonzódom	4003	0.07642357642357642	-2.5714640384827305
vörösödök	38	vörösödö	[/V][Prs.NDef.1Sg]	lakom/lakok	2652	8570080167	vörösödöm	48	0.7959183673469388	-0.2282586519809802
zárkózok	187	zárkózo	[/V][Prs.NDef.1Sg]	lakom/lakok	34767	8570080167	zárkózom	766	0.24511082138200782	-1.406044838537307
záródok	9	záródo	[/V][Prs.NDef.1Sg]	lakom/lakok	24424	8570080167	záródom	2	3.3333333333333335	1.2039728043259361
zongorázok	211	zongorázo	[/V][Prs.NDef.1Sg]	lakom/lakok	30452	8570080167	zongorázom	1813	0.11686879823594266	-2.1467033560030693
zötykölődök	65	zötykölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3597	8570080167	zötykölődöm	97	0.673469387755102	-0.3953127366441464
zsarnokoskodok	1	zsarnokoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1288	8570080167	zsarnokoskodom	9	0.2	-1.6094379124341003
zsírosodok	51	zsírosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5118	8570080167	zsírosodom	22	2.260869565217391	0.8157495026522776
zsonglőrködök	15	zsonglőrködö	[/V][Prs.NDef.1Sg]	lakom/lakok	3950	8570080167	zsonglőrködöm	95	0.16666666666666666	-1.791759469228055
zsörtölődök	32	zsörtölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3330	8570080167	zsörtölődöm	68	0.4782608695652174	-0.7375989431307791
zsúfolódok	2	zsúfolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	4651	8570080167	zsúfolódom	2	1	0
zúgolódok	20	zúgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6221	8570080167	zúgolódom	29	0.7	-0.35667494393873245
zuhanyozok	113	zuhanyozo	[/V][Prs.NDef.1Sg]	lakom/lakok	20011	8570080167	zuhanyozom	131	0.8636363636363636	-0.1466034741918754
