form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	suffix	vowel	darab
lábadozok	134	lábadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	7640	8570080167	lábadozom	209	0.6428571428571429	-0.4418327522790392	lábadozik	zik	3	lábadozik	NA	NA	NA
lábatlankodok	27	lábatlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1479	8570080167	lábatlankodom	26	1.037037037037037	0.03636764417087479	lábatlankodik	NA	4	lábatlankodik	NA	NA	NA
lakok	5680	lako	[/V][Prs.NDef.1Sg]	lakom/lakok	612717	8570080167	lakom	44987	0.12627811860940696	-2.0692685139667852	lakik	NA	1	lakik	NA	NA	NA
lakozok	11	lakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	39428	8570080167	lakozom	382	0.03133159268929503	-3.4631283393926457	lakozik	zik	2	lakozik	NA	NA	NA
látszok	195	látszo	[/V][Prs.NDef.1Sg]	lakom/lakok	1217735	8570080167	látszom	1964	0.09974554707379137	-2.3051328650728444	látszik	szik	1	látßik	NA	NA	NA
lázadozok	37	lázadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	5616	8570080167	lázadozom	97	0.3877551020408163	-0.9473813189441862	lázadozik	zik	3	lázadozik	NA	NA	NA
lázasodok	18	lázasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	964	8570080167	lázasodom	20	0.9047619047619048	-0.10008345855698252	lázasodik	NA	3	lázasodik	NA	NA	NA
legénykedek	6	legénykede	[/V][Prs.NDef.1Sg]	lakom/lakok	363	8570080167	legénykedem	5	1.1666666666666667	0.15415067982725836	legénykedik	NA	3	legé¥kedik	NA	NA	NA
legyeskedek	20	legyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	1730	8570080167	legyeskedem	5	3.5	1.252762968495368	legyeskedik	NA	3	le©eskedik	NA	NA	NA
leledzek	88	leledze	[/V][Prs.NDef.1Sg]	lakom/lakok	8370	8570080167	leledzem	87	1.0113636363636365	0.01129955525393346	leledzik	zik	2	leledzik	NA	NA	NA
lélegezek	3	lélegeze	[/V][Prs.NDef.1Sg]	lakom/lakok	903	8570080167	lélegezem	3	1	0	lélegezik	zik	3	lélegezik	NA	NA	NA
lélegzek	483	lélegze	[/V][Prs.NDef.1Sg]	lakom/lakok	82329	8570080167	lélegzem	266	1.8127340823970035	0.5948362483163822	lélegzik	zik	2	lélegzik	NA	NA	NA
lelkendezek	98	lelkendeze	[/V][Prs.NDef.1Sg]	lakom/lakok	9487	8570080167	lelkendezem	14	6.6	1.8870696490323795	lelkendezik	zik	3	lelkendezik	NA	NA	NA
lelkesedek	306	lelkesede	[/V][Prs.NDef.1Sg]	lakom/lakok	33550	8570080167	lelkesedem	566	0.5414462081128748	-0.6135115561405549	lelkesedik	NA	3	lelkesedik	NA	NA	NA
lelombozódok	13	lelombozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	646	8570080167	lelombozódom	26	0.5185185185185185	-0.6567795363890705	lelombozódik	NA	4	lelombozódik	NA	NA	NA
lepleződök	1	lepleződö	[/V][Prs.NDef.1Sg]	lakom/lakok	2867	8570080167	lepleződöm	4	0.4	-0.916290731874155	lepleződik	NA	3	lepleződik	NA	NA	NA
lepődök	2674	lepődö	[/V][Prs.NDef.1Sg]	lakom/lakok	86473	8570080167	lepődöm	2068	1.292895118414693	0.2568839815845639	lepődik	NA	2	lepődik	NA	NA	NA
leselkedek	44	leselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	19027	8570080167	leselkedem	35	1.25	0.22314355131420976	leselkedik	NA	3	leselkedik	NA	NA	NA
leskelődök	79	leskelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5010	8570080167	leskelődöm	82	0.963855421686747	-0.03681397312271631	leskelődik	NA	3	leskelődik	NA	NA	NA
létezek	598	léteze	[/V][Prs.NDef.1Sg]	lakom/lakok	1297361	8570080167	létezem	5410	0.11070042506006283	-2.200927599527286	létezik	zik	2	létezik	NA	NA	NA
levegőzök	31	levegőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	5361	8570080167	levegőzöm	15	2	0.6931471805599453	levegőzik	zik	3	levegőzik	NA	NA	NA
lökdösődök	8	lökdösődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3007	8570080167	lökdösődöm	4	1.8	0.5877866649021191	lökdösődik	NA	3	lökdösődik	NA	NA	NA
lottózok	70	lottózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2828	8570080167	lottózom	234	0.3021276595744681	-1.1969056371028437	lottózik	zik	2	lottózik	NA	NA	NA
lovacskázok	2	lovacskázo	[/V][Prs.NDef.1Sg]	lakom/lakok	264	8570080167	lovacskázom	4	0.6	-0.5108256237659907	lovacskázik	zik	3	lovaçkázik	NA	NA	NA
lúdbőrzök	34	lúdbőrzö	[/V][Prs.NDef.1Sg]	lakom/lakok	416	8570080167	lúdbőrzöm	1	17.5	2.862200880929469	lúdbőrzik	zik	2	lúdbőrzik	NA	NA	NA
lustálkodok	58	lustálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6541	8570080167	lustálkodom	192	0.30569948186528495	-1.185152744999166	lustálkodik	NA	3	lustálkodik	NA	NA	NA
magasodok	17	magasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	22549	8570080167	magasodom	21	0.8181818181818182	-0.2006706954621511	magasodik	NA	3	magasodik	NA	NA	NA
magázódok	11	magázódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1546	8570080167	magázódom	35	0.3333333333333333	-1.0986122886681098	magázódik	NA	3	magázódik	NA	NA	NA
magyarázkodok	290	magyarázkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	23077	8570080167	magyarázkodom	482	0.6024844720496895	-0.5066933864810801	magyarázkodik	NA	4	ma©arázkodik	NA	NA	NA
magyarosodok	2	magyarosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	659	8570080167	magyarosodom	1	1.5	0.4054651081081644	magyarosodik	NA	4	ma©arosodik	NA	NA	NA
majomkodok	17	majomkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	559	8570080167	majomkodom	9	1.8	0.5877866649021191	majomkodik	NA	3	majomkodik	NA	NA	NA
makacskodok	18	makacskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2104	8570080167	makacskodom	37	0.5	-0.6931471805599453	makacskodik	NA	3	makaçkodik	NA	NA	NA
malackodok	2	malackodo	[/V][Prs.NDef.1Sg]	lakom/lakok	293	8570080167	malackodom	1	1.5	0.4054651081081644	malackodik	NA	3	malackodik	NA	NA	NA
marháskodok	13	marháskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	635	8570080167	marháskodom	11	1.1666666666666667	0.15415067982725836	marháskodik	NA	3	marháskodik	NA	NA	NA
markolászok	8	markolászo	[/V][Prs.NDef.1Sg]	lakom/lakok	3773	8570080167	markolászom	53	0.16666666666666666	-1.791759469228055	markolászik	szik	3	markoláßik	NA	NA	NA
materializálódok	1	materializálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2188	8570080167	materializálódom	3	0.5	-0.6931471805599453	materializálódik	NA	7	materializálódik	NA	NA	NA
megemlítődök	1	megemlítődö	[/V][Prs.NDef.1Sg]	lakom/lakok	333	8570080167	megemlítődöm	1	1	0	megemlítődik	NA	4	megemlítődik	NA	NA	NA
méhészkedek	71	méhészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1838	8570080167	méhészkedem	116	0.6153846153846154	-0.4855078157817008	méhészkedik	NA	3	méhéßkedik	NA	NA	NA
mélázok	202	mélázo	[/V][Prs.NDef.1Sg]	lakom/lakok	4413	8570080167	mélázom	65	3.0757575757575757	1.1235512370153615	mélázik	zik	2	mélázik	NA	NA	NA
melegedek	37	melegede	[/V][Prs.NDef.1Sg]	lakom/lakok	35425	8570080167	melegedem	5	6.333333333333333	1.8458266904983307	melegedik	NA	3	melegedik	NA	NA	NA
melegszek	22	melegsze	[/V][Prs.NDef.1Sg]	lakom/lakok	43511	8570080167	melegszem	235	0.09745762711864409	-2.3283375890964604	melegszik	szik	2	melegßik	NA	NA	NA
méltatlankodok	36	méltatlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	9608	8570080167	méltatlankodom	62	0.5873015873015873	-0.5322168137473082	méltatlankodik	NA	4	méltatlankodik	NA	NA	NA
mentegetőzök	105	mentegetőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	9683	8570080167	mentegetőzöm	58	1.7966101694915255	0.5859016502063478	mentegetőzik	zik	4	mentegetőzik	NA	NA	NA
merészkedek	376	merészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	32469	8570080167	merészkedem	320	1.1744548286604362	0.1608040643179949	merészkedik	NA	3	meréßkedik	NA	NA	NA
merevedek	44	merevede	[/V][Prs.NDef.1Sg]	lakom/lakok	5585	8570080167	merevedem	1	22.5	3.1135153092103742	merevedik	NA	3	merevedik	NA	NA	NA
mérgelődök	241	mérgelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	8669	8570080167	mérgelődöm	293	0.8231292517006803	-0.1946420411819952	mérgelődik	NA	3	mérgelődik	NA	NA	NA
mérgeskedek	8	mérgeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	217	8570080167	mérgeskedem	1	4.5	1.5040773967762742	mérgeskedik	NA	3	mérgeskedik	NA	NA	NA
mérkőzök	4	mérkőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	32614	8570080167	mérkőzöm	1	2.5	0.9162907318741552	mérkőzik	zik	2	mérkőzik	NA	NA	NA
mesterkedek	41	mesterkede	[/V][Prs.NDef.1Sg]	lakom/lakok	5352	8570080167	mesterkedem	95	0.4375	-0.8266785731844679	mesterkedik	NA	3	mesterkedik	NA	NA	NA
meszesedek	6	meszesede	[/V][Prs.NDef.1Sg]	lakom/lakok	792	8570080167	meszesedem	2	2.3333333333333335	0.8472978603872037	meszesedik	NA	3	meßesedik	NA	NA	NA
meztelenkedek	6	meztelenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2915	8570080167	meztelenkedem	3	1.75	0.5596157879354227	meztelenkedik	NA	4	meztelenkedik	NA	NA	NA
misézek	99	miséze	[/V][Prs.NDef.1Sg]	lakom/lakok	6450	8570080167	misézem	9	10	2.302585092994046	misézik	zik	2	misézik	NA	NA	NA
mocskolódok	23	mocskolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2235	8570080167	mocskolódom	10	2.1818181818181817	0.780158557549575	mocskolódik	NA	3	moçkolódik	NA	NA	NA
mókázok	42	mókázo	[/V][Prs.NDef.1Sg]	lakom/lakok	4444	8570080167	mókázom	10	3.909090909090909	1.363304842895192	mókázik	zik	2	mókázik	NA	NA	NA
morfondírozok	749	morfondírozo	[/V][Prs.NDef.1Sg]	lakom/lakok	13225	8570080167	morfondírozom	327	2.2865853658536586	0.8270595981462124	morfondírozik	zik	4	morfondírozik	NA	NA	NA
morgolódok	209	morgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	4429	8570080167	morgolódom	64	3.230769230769231	1.1727202608218317	morgolódik	NA	3	morgolódik	NA	NA	NA
morzsálódok	1	morzsálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1836	8570080167	morzsálódom	1	1	0	morzsálódik	NA	3	morΩálódik	NA	NA	NA
morzsolódok	3	morzsolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	3703	8570080167	morzsolódom	1	2	0.6931471805599453	morzsolódik	NA	3	morΩolódik	NA	NA	NA
mosakszok	9	mosakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	11483	8570080167	mosakszom	235	0.0423728813559322	-3.1612467120315646	mosakszik	szik	2	mosakßik	NA	NA	NA
mosdok	122	mosdo	[/V][Prs.NDef.1Sg]	lakom/lakok	3663	8570080167	mosdom	6	17.571428571428573	2.866274206317104	mosdik	NA	1	mosdik	NA	NA	NA
mosódok	1	mosódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5652	8570080167	mosódom	4	0.4	-0.916290731874155	mosódik	NA	2	mosódik	NA	NA	NA
mosolyodok	204	mosolyodo	[/V][Prs.NDef.1Sg]	lakom/lakok	11411	8570080167	mosolyodom	377	0.5423280423280423	-0.6118842164811795	mosolyodik	NA	3	moso¬odik	NA	NA	NA
mozgolódok	67	mozgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6963	8570080167	mozgolódom	59	1.1333333333333333	0.125163142954006	mozgolódik	NA	3	mozgolódik	NA	NA	NA
működök	1178	működö	[/V][Prs.NDef.1Sg]	lakom/lakok	2493517	8570080167	működöm	2915	0.404320987654321	-0.9055461925911776	működik	NA	2	működik	NA	NA	NA
munkálkodok	153	munkálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	66126	8570080167	munkálkodom	1383	0.11127167630057803	-2.1957805337639855	munkálkodik	NA	3	munkálkodik	NA	NA	NA
mutatkozok	101	mutatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	386251	8570080167	mutatkozom	658	0.15477996965098634	-1.8657507212182365	mutatkozik	zik	3	mutatkozik	NA	NA	NA
művelődök	34	művelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4170	8570080167	művelődöm	119	0.2916666666666667	-1.2321436812926323	művelődik	NA	3	művelődik	NA	NA	NA
művészkedek	27	művészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1335	8570080167	művészkedem	11	2.3333333333333335	0.8472978603872037	művészkedik	NA	3	művéßkedik	NA	NA	NA
nagyképűsködök	21	nagyképűsködö	[/V][Prs.NDef.1Sg]	lakom/lakok	859	8570080167	nagyképűsködöm	32	0.6666666666666666	-0.4054651081081645	nagyképűsködik	NA	4	na©képűsködik	NA	NA	NA
napozok	375	napozo	[/V][Prs.NDef.1Sg]	lakom/lakok	24323	8570080167	napozom	70	5.295774647887324	1.6669092663485792	napozik	zik	2	napozik	NA	NA	NA
náthásodok	1	náthásodo	[/V][Prs.NDef.1Sg]	lakom/lakok	65	8570080167	náthásodom	1	1	0	náthásodik	NA	3	náthásodik	NA	NA	NA
nedvesedek	105	nedvesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3755	8570080167	nedvesedem	25	4.076923076923077	1.405342556090585	nedvesedik	NA	3	nedvesedik	NA	NA	NA
nehezedek	39	nehezede	[/V][Prs.NDef.1Sg]	lakom/lakok	38547	8570080167	nehezedem	8	4.444444444444445	1.491654876777717	nehezedik	NA	3	nehezedik	NA	NA	NA
nekiveselkedek	328	nekiveselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	6567	8570080167	nekiveselkedem	184	1.7783783783783784	0.5757019256870471	nekiveselkedik	NA	5	nekiveselkedik	NA	NA	NA
nemesedek	1	nemesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3366	8570080167	nemesedem	1	1	0	nemesedik	NA	3	nemesedik	NA	NA	NA
nevelkedek	8	nevelkede	[/V][Prs.NDef.1Sg]	lakom/lakok	46282	8570080167	nevelkedem	48	0.1836734693877551	-1.6945957207744071	nevelkedik	NA	3	nevelkedik	NA	NA	NA
nevelődök	1	nevelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4747	8570080167	nevelődöm	6	0.2857142857142857	-1.252762968495368	nevelődik	NA	3	nevelődik	NA	NA	NA
nézelődök	1982	nézelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	57827	8570080167	nézelődöm	1626	1.2188076213890595	0.1978730213007581	nézelődik	NA	3	nézelődik	NA	NA	NA
nőiesedek	4	nőiesede	[/V][Prs.NDef.1Sg]	lakom/lakok	477	8570080167	nőiesedem	1	2.5	0.9162907318741552	nőiesedik	NA	4	nőiesedik	NA	NA	NA
normalizálódok	2	normalizálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	10836	8570080167	normalizálódom	1	1.5	0.4054651081081644	normalizálódik	NA	5	normalizálódik	NA	NA	NA
növekszek	19	növeksze	[/V][Prs.NDef.1Sg]	lakom/lakok	520866	8570080167	növekszem	226	0.0881057268722467	-2.4292177439274116	növekszik	szik	2	növekßik	NA	NA	NA
nyájaskodok	2	nyájaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	319	8570080167	nyájaskodom	3	0.75	-0.2876820724517809	nyájaskodik	NA	3	¥ájaskodik	NA	NA	NA
nyáladzok	51	nyáladzo	[/V][Prs.NDef.1Sg]	lakom/lakok	2158	8570080167	nyáladzom	29	1.7333333333333334	0.550046336919272	nyáladzik	zik	2	¥áladzik	NA	NA	NA
nyálazok	29	nyálazo	[/V][Prs.NDef.1Sg]	lakom/lakok	2577	8570080167	nyálazom	41	0.7142857142857143	-0.3364722366212129	nyálazik	zik	2	¥álazik	NA	NA	NA
nyavalyáskodok	1	nyavalyáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	21	8570080167	nyavalyáskodom	2	0.6666666666666666	-0.4054651081081645	nyavalyáskodik	NA	4	¥ava¬áskodik	NA	NA	NA
nyelvészkedek	6	nyelvészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	669	8570080167	nyelvészkedem	44	0.15555555555555556	-1.8607523407150064	nyelvészkedik	NA	3	¥elvéßkedik	NA	NA	NA
nyilatkozok	1079	nyilatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	726058	8570080167	nyilatkozom	10231	0.1055512118842846	-2.2485590231404133	nyilatkozik	zik	3	¥ilatkozik	NA	NA	NA
nyomakszok	1	nyomakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	1539	8570080167	nyomakszom	10	0.18181818181818185	-1.7047480922384253	nyomakszik	szik	2	¥omakßik	NA	NA	NA
nyomódok	4	nyomódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5776	8570080167	nyomódom	3	1.25	0.22314355131420976	nyomódik	NA	2	¥omódik	NA	NA	NA
nyughatatlankodok	1	nyughatatlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	81	8570080167	nyughatatlankodom	1	1	0	nyughatatlankodik	NA	5	¥ughatatlankodik	NA	NA	NA
nyűglődök	201	nyűglődö	[/V][Prs.NDef.1Sg]	lakom/lakok	2530	8570080167	nyűglődöm	191	1.0520833333333333	0.05077232537342314	nyűglődik	NA	2	¥űglődik	NA	NA	NA
nyugodok	15	nyugodo	[/V][Prs.NDef.1Sg]	lakom/lakok	200200	8570080167	nyugodom	2	5.333333333333333	1.6739764335716716	nyugodik	NA	2	¥ugodik	NA	NA	NA
nyűgösködök	4	nyűgösködö	[/V][Prs.NDef.1Sg]	lakom/lakok	919	8570080167	nyűgösködöm	12	0.38461538461538464	-0.9555114450274363	nyűgösködik	NA	3	¥űgösködik	NA	NA	NA
nyugszok	120	nyugszo	[/V][Prs.NDef.1Sg]	lakom/lakok	200200	8570080167	nyugszom	2234	0.05413870246085011	-2.916205961450928	nyugszik	szik	1	¥ugßik	NA	NA	NA
nyugtalankodok	12	nyugtalankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6592	8570080167	nyugtalankodom	82	0.1566265060240964	-1.853891250335061	nyugtalankodik	NA	4	¥ugtalankodik	NA	NA	NA
nyújtózkodok	58	nyújtózkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	14864	8570080167	nyújtózkodom	204	0.28780487804878047	-1.2454725352326887	nyújtózkodik	NA	3	¥újtózkodik	NA	NA	NA
nyújtózok	68	nyújtózo	[/V][Prs.NDef.1Sg]	lakom/lakok	10262	8570080167	nyújtózom	167	0.4107142857142857	-0.8898574748059995	nyújtózik	zik	2	¥újtózik	NA	NA	NA
ódzkodok	218	ódzkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	17257	8570080167	ódzkodom	820	0.26674786845310594	-1.3214513796359275	ódzkodik	NA	2	ódzkodik	NA	NA	NA
óhajtozok	1	óhajtozo	[/V][Prs.NDef.1Sg]	lakom/lakok	144	8570080167	óhajtozom	8	0.2222222222222222	-1.5040773967762742	óhajtozik	zik	3	óhajtozik	NA	NA	NA
öklendezek	115	öklendeze	[/V][Prs.NDef.1Sg]	lakom/lakok	4342	8570080167	öklendezem	10	10.545454545454543	2.3556949183079943	öklendezik	zik	3	öklendezik	NA	NA	NA
ökörködök	31	ökörködö	[/V][Prs.NDef.1Sg]	lakom/lakok	1755	8570080167	ökörködöm	17	1.7777777777777777	0.5753641449035618	ökörködik	NA	3	ökörködik	NA	NA	NA
okoskodok	700	okoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	23651	8570080167	okoskodom	637	1.098746081504702	0.09416960368980012	okoskodik	NA	3	okoskodik	NA	NA	NA
okosodok	61	okosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6651	8570080167	okosodom	64	0.953846153846154	-0.0472528848505455	okosodik	NA	3	okosodik	NA	NA	NA
okvetetlenkedek	24	okvetetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	531	8570080167	okvetetlenkedem	5	4.166666666666667	1.4271163556401458	okvetetlenkedik	NA	5	okvetetlenkedik	NA	NA	NA
ólálkodok	17	ólálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6185	8570080167	ólálkodom	36	0.4864864864864865	-0.7205461547480597	ólálkodik	NA	3	ólálkodik	NA	NA	NA
oldódok	232	oldódo	[/V][Prs.NDef.1Sg]	lakom/lakok	72937	8570080167	oldódom	84	2.7411764705882353	1.0083871970753842	oldódik	NA	2	oldódik	NA	NA	NA
ölelkezek	19	ölelkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	6267	8570080167	ölelkezem	38	0.5128205128205128	-0.6678293725756556	ölelkezik	zik	3	ölelkezik	NA	NA	NA
öltözködök	148	öltözködö	[/V][Prs.NDef.1Sg]	lakom/lakok	29838	8570080167	öltözködöm	1162	0.12811693895098883	-2.0548118465732053	öltözködik	NA	3	öltözködik	NA	NA	NA
öltözök	787	öltözö	[/V][Prs.NDef.1Sg]	lakom/lakok	113660	8570080167	öltözöm	1343	0.5863095238095238	-0.5339074312252157	öltözik	zik	2	öltözik	NA	NA	NA
olvadozok	76	olvadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3573	8570080167	olvadozom	58	1.305084745762712	0.2662679779479645	olvadozik	zik	3	olvadozik	NA	NA	NA
önállósodok	2	önállósodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4835	8570080167	önállósodom	8	0.3333333333333333	-1.0986122886681098	önállósodik	NA	4	önállósodik	NA	NA	NA
önkényeskedek	4	önkényeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	449	8570080167	önkényeskedem	2	1.6666666666666667	0.5108256237659907	önkényeskedik	NA	4	önké¥eskedik	NA	NA	NA
ordítozok	95	ordítozo	[/V][Prs.NDef.1Sg]	lakom/lakok	7808	8570080167	ordítozom	39	2.4	0.8754687373538999	ordítozik	zik	3	ordítozik	NA	NA	NA
öregszek	82	öregsze	[/V][Prs.NDef.1Sg]	lakom/lakok	32240	8570080167	öregszem	4985	0.01664661050942639	-4.095548656286906	öregszik	szik	2	öregßik	NA	NA	NA
orientálódok	45	orientálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6365	8570080167	orientálódom	47	0.9583333333333334	-0.04255961441879589	orientálódik	NA	5	orientálódik	NA	NA	NA
őrizkedek	2	őrizkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2033	8570080167	őrizkedem	25	0.1153846153846154	-2.159484249353372	őrizkedik	NA	3	őrizkedik	NA	NA	NA
őrködök	49	őrködö	[/V][Prs.NDef.1Sg]	lakom/lakok	18581	8570080167	őrködöm	311	0.16025641025641027	-1.8309801823813363	őrködik	NA	2	őrködik	NA	NA	NA
őrlődök	160	őrlődö	[/V][Prs.NDef.1Sg]	lakom/lakok	6626	8570080167	őrlődöm	246	0.6518218623481782	-0.42798397164351415	őrlődik	NA	2	őrlődik	NA	NA	NA
öröklődök	1	öröklődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17166	8570080167	öröklődöm	1	1	0	öröklődik	NA	3	öröklődik	NA	NA	NA
örvendezek	436	örvendeze	[/V][Prs.NDef.1Sg]	lakom/lakok	50814	8570080167	örvendezem	21	19.863636363636363	2.9888907417372743	örvendezik	zik	3	örvendezik	NA	NA	NA
összehaverkodok	13	összehaverkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2170	8570080167	összehaverkodom	16	0.8235294117647058	-0.1941560144409575	összehaverkodik	NA	5	ösßehaverkodik	NA	NA	NA
osztódok	4	osztódo	[/V][Prs.NDef.1Sg]	lakom/lakok	9844	8570080167	osztódom	5	0.8333333333333334	-0.1823215567939546	osztódik	NA	2	oßtódik	NA	NA	NA
osztozkodok	12	osztozkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6441	8570080167	osztozkodom	39	0.325	-1.1239300966523995	osztozkodik	NA	3	oßtozkodik	NA	NA	NA
osztozok	99	osztozo	[/V][Prs.NDef.1Sg]	lakom/lakok	212384	8570080167	osztozom	1098	0.09099181073703366	-2.3969857684155302	osztozik	zik	2	oßtozik	NA	NA	NA
óvakodok	86	óvakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	18248	8570080167	óvakodom	217	0.39908256880733944	-0.9185869441345051	óvakodik	NA	3	óvakodik	NA	NA	NA
óvatoskodok	71	óvatoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2608	8570080167	óvatoskodom	84	0.8470588235294118	-0.16598513747426116	óvatoskodik	NA	4	óvatoskodik	NA	NA	NA
pácolódok	1	pácolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1769	8570080167	pácolódom	3	0.5	-0.6931471805599453	pácolódik	NA	3	pácolódik	NA	NA	NA
pályázok	1077	pályázo	[/V][Prs.NDef.1Sg]	lakom/lakok	247923	8570080167	pályázom	460	2.3383947939262475	0.849464708472294	pályázik	zik	2	pá¬ázik	NA	NA	NA
panaszkodok	1192	panaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	194071	8570080167	panaszkodom	7206	0.1655335090883863	-1.798581632826525	panaszkodik	NA	3	panaßkodik	NA	NA	NA
párásodok	5	párásodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2554	8570080167	párásodom	1	3	1.0986122886681098	párásodik	NA	3	párásodik	NA	NA	NA
paráználkodok	13	paráználkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4716	8570080167	paráználkodom	13	1	0	paráználkodik	NA	4	paráználkodik	NA	NA	NA
párosodok	3	párosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4817	8570080167	párosodom	2	1.3333333333333333	0.28768207245178085	párosodik	NA	3	párosodik	NA	NA	NA
partizánkodok	2	partizánkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	302	8570080167	partizánkodom	7	0.375	-0.9808292530117262	partizánkodik	NA	4	partizánkodik	NA	NA	NA
pártoskodok	6	pártoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	478	8570080167	pártoskodom	16	0.4117647058823529	-0.8873031950009028	pártoskodik	NA	3	pártoskodik	NA	NA	NA
pásztázok	42	pásztázo	[/V][Prs.NDef.1Sg]	lakom/lakok	12172	8570080167	pásztázom	78	0.5443037974683544	-0.608247736773459	pásztázik	zik	2	páßtázik	NA	NA	NA
páváskodok	4	páváskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1096	8570080167	páváskodom	21	0.2272727272727273	-1.4816045409242156	páváskodik	NA	3	páváskodik	NA	NA	NA
pecázok	117	pecázo	[/V][Prs.NDef.1Sg]	lakom/lakok	5981	8570080167	pecázom	110	1.063063063063063	0.06115442315333064	pecázik	zik	2	pecázik	NA	NA	NA
példálódzok	12	példálódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	8093	8570080167	példálódzom	7	1.625	0.4855078157817008	példálódzik	zik	3	példálódzik	NA	NA	NA
